uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
cf9687029ccfbd200f0e6bdf,武汉纺织大学科技成果孵化中心,教育培训,科研机构,湖北省,武汉市,江夏区,武汉市江夏区振兴路宁港派出所东侧约170米,,1,0,114.315854,30.320968,,education,http://api.map.baidu.com/place/detail?uid=cf9687029ccfbd200f0e6bdf&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
319a792a47e1f3d7f603b8ac,武汉纺织大学科技成果孵化中心-南门,出入口,门,湖北省,武汉市,江夏区,武汉市江夏区中心街与振兴路交叉口西150米,,1,0,114.315776,30.320915,,life,http://api.map.baidu.com/place/detail?uid=319a792a47e1f3d7f603b8ac&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
dce8dd0d6a9912392b201aa6,长江大学(江夏教学点),教育培训,高等院校,湖北省,武汉市,江夏区,湖北省武汉市江夏区纸坊大街823号,dce8dd0d6a9912392b201aa6,1,0,114.324234,30.348239,,education,http://api.map.baidu.com/place/detail?uid=dce8dd0d6a9912392b201aa6&output=html&source=placeapi_v2,,,0.0,,,,,,,,1,,,,,,,114.32435684247,30.348455974798,0
64ff3be10824f6bb90114cdf,湖北生态工程职业技术学院,教育培训,高等院校,湖北省,武汉市,江夏区,武汉市江夏区纸坊大街110号,64ff3be10824f6bb90114cdf,1,0,114.343555,30.350533,(027)59728500,education,http://api.map.baidu.com/place/detail?uid=64ff3be10824f6bb90114cdf&output=html&source=placeapi_v2,,,3.2,,,,,,,,11,,,,,,,114.34281200432,30.349191481963,0
b6f443648fd77f6ae81e970a,中国地质大学江城学院-教学楼1,教育培训,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区学院大道武汉工程科技学院教学楼3号楼,b6f443648fd77f6ae81e970a,1,0,114.341939,30.354083,,education,http://api.map.baidu.com/place/detail?uid=b6f443648fd77f6ae81e970a&output=html&source=placeapi_v2,,,0,,,,,,,,0,,,,,,,114.34236774668,30.354196616158,0
b7dbdb105160bd3917948e30,武汉大学小太阳幼儿园-西北门,出入口,门,湖北省,武汉市,江夏区,武汉市江夏区八分山路82号,b7dbdb105160bd3917948e30,1,0,114.308969,30.351912,,life,http://api.map.baidu.com/place/detail?uid=b7dbdb105160bd3917948e30&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
9967532cb92dc0e83b221c73,鸿欣驾校(原煤校)训练基地,教育培训,培训机构,湖北省,武汉市,江夏区,湖北省武汉市江夏区纸坊大街983号,9967532cb92dc0e83b221c73,1,0,114.316284,30.348752,13707125532,education,http://api.map.baidu.com/place/detail?uid=9967532cb92dc0e83b221c73&output=html&source=placeapi_v2,,09:00-18:00,,,,,,,,,,,,,,,,114.31626281339,30.34887170864,0
de5120f575770b3cf8dc8531,中国地质大学江城学院教学楼1-西门,出入口,门,湖北省,武汉市,江夏区,武汉市江夏区熊廷弼街南150米,de5120f575770b3cf8dc8531,1,0,114.341162,30.356625,,life,http://api.map.baidu.com/place/detail?uid=de5120f575770b3cf8dc8531&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
d4a0a788119baaea0ab93a1b,武汉工程科技学院学生公寓-3栋,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区学院大道,d4a0a788119baaea0ab93a1b,1,0,114.341553,30.352497,,house,http://api.map.baidu.com/place/detail?uid=d4a0a788119baaea0ab93a1b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34131382591,30.352442756399,0
db3635c4e93a3decb6147f9c,武汉工程科技学院学生公寓07,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区学院大道,db3635c4e93a3decb6147f9c,1,0,114.340682,30.352331,,house,http://api.map.baidu.com/place/detail?uid=db3635c4e93a3decb6147f9c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
0161bd7fa5a4a73322f01728,武汉工程科技学院学生公寓-4栋,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区学院大道,0161bd7fa5a4a73322f01728,1,0,114.340912,30.35337,,house,http://api.map.baidu.com/place/detail?uid=0161bd7fa5a4a73322f01728&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34103127559,30.353224700654,0
5fa8c7bdec0b1e468936ee33,武汉工程科技学院学生公寓-5栋,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区学院大道,5fa8c7bdec0b1e468936ee33,1,0,114.340834,30.353049,,house,http://api.map.baidu.com/place/detail?uid=5fa8c7bdec0b1e468936ee33&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34098419719,30.352866968917,0
760e23eb7da7af835e0d0221,北京师范大学齐心京城幼儿园-西门,出入口,门,湖北省,武汉市,江夏区,湖北省武汉市江夏区江夏大道215号附近,760e23eb7da7af835e0d0221,1,0,114.343285,30.359613,,life,http://api.map.baidu.com/place/detail?uid=760e23eb7da7af835e0d0221&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
dc74cb6b792e1a228a36ee1f,武汉工程科技学院-艺术与传媒学院,教育培训,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区熊廷弼街8号,dc74cb6b792e1a228a36ee1f,1,0,114.342373,30.355018,,education,http://api.map.baidu.com/place/detail?uid=dc74cb6b792e1a228a36ee1f&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,,,0
de912a39a690a9767dc8769c,中国地质大学江城学院学生公寓-2号楼,房地产,内部楼栋,湖北省,武汉市,江夏区,武汉市江夏区花山西路武汉工程科技学院东门北侧约100米,de912a39a690a9767dc8769c,1,0,114.341673,30.35283,,house,http://api.map.baidu.com/place/detail?uid=de912a39a690a9767dc8769c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
8ded94f9695180f0c6effb69,书亦烧仙草(学府路店),美食,蛋糕甜品店,湖北省,武汉市,江夏区,湖北省武汉市江夏区学府路132号,8ded94f9695180f0c6effb69,1,0,114.339686,30.353955,13638630182,cater,http://api.map.baidu.com/place/detail?uid=8ded94f9695180f0c6effb69&output=html&source=placeapi_v2,13.0,10:00-22:00,3.9,,,,,,,,1,,,,,,,,,0
18608b0a71c21f64c16c141b,武汉工程科技学院-高等教育自学考试办公室,政府机构,行政单位,湖北省,武汉市,江夏区,武汉市江夏区长塘叶武汉工程科技学院西门北侧约80米,18608b0a71c21f64c16c141b,1,0,114.341023,30.354745,,life,http://api.map.baidu.com/place/detail?uid=18608b0a71c21f64c16c141b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34110427549,30.354737138336,0
c1653405ab5e5379ab175adb,江夏老年大学,教育培训,成人教育,湖北省,武汉市,江夏区,湖北省武汉市江夏区古驿道72号,c1653405ab5e5379ab175adb,1,0,114.327797,30.355283,"(027)87014597,15972060468",education,http://api.map.baidu.com/place/detail?uid=c1653405ab5e5379ab175adb&output=html&source=placeapi_v2,,,0,,,,,,,,1,,,,,,,114.32742308257,30.355524019139,0
a794e3a09374cb53f8dc85d2,学生公寓-1栋,房地产,内部楼栋,湖北省,武汉市,江夏区,湖北省武汉市江夏区熊廷弼路特8号武汉工程科技学院,a794e3a09374cb53f8dc85d2,1,0,114.341723,30.35336,,house,http://api.map.baidu.com/place/detail?uid=a794e3a09374cb53f8dc85d2&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
e952dfaf7d65275c931fc9e5,中国地质大学江城学院学生公寓-6号楼,房地产,内部楼栋,湖北省,武汉市,江夏区,武汉市江夏区任家巷武汉工程科技学院,e952dfaf7d65275c931fc9e5,1,0,114.340749,30.352708,,house,http://api.map.baidu.com/place/detail?uid=e952dfaf7d65275c931fc9e5&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
57f95803b7c17558fea778a0,江夏老年大学-北门,出入口,门,湖北省,武汉市,江夏区,武汉市江夏区古驿道72号,57f95803b7c17558fea778a0,1,0,114.327449,30.355451,,life,http://api.map.baidu.com/place/detail?uid=57f95803b7c17558fea778a0&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.32743570466,30.355526517826,0
495538bc0d42709c7702695b,江夏老年大学-西南门,出入口,门,湖北省,武汉市,江夏区,武汉市江夏区纸坊街古驿道72号,495538bc0d42709c7702695b,1,0,114.327599,30.355129,,life,http://api.map.baidu.com/place/detail?uid=495538bc0d42709c7702695b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
256d3f354274e7a733169bfe,武汉大学小太阳幼儿园,教育培训,幼儿园,湖北省,武汉市,江夏区,湖北省武汉市江夏区纸坊江夏花园二期(江夏商业街东北),256d3f354274e7a733169bfe,1,0,114.314831,30.349436,,education,http://api.map.baidu.com/place/detail?uid=256d3f354274e7a733169bfe&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.31494745787,30.349426506017,0
667ce13429a5c3fc1df74d75,武汉工程科技大学保卫处,政府机构,行政单位,湖北省,武汉市,江夏区,武汉市江夏区兴新街武汉工程科技学院西门南侧约50米,,1,0,114.34069,30.353703,,life,http://api.map.baidu.com/place/detail?uid=667ce13429a5c3fc1df74d75&output=html&source=placeapi_v2,,09:00-18:00,,,,,,,,,,,,,,,,114.34076395783,30.353688250019,0
189541a4780fdba6213bf259,北京师范大学齐心京城幼儿园,教育培训,幼儿园,湖北省,武汉市,江夏区,武汉市江夏区齐心今城2期,189541a4780fdba6213bf259,1,0,114.343645,30.359645,18627111353,education,http://api.map.baidu.com/place/detail?uid=189541a4780fdba6213bf259&output=html&source=placeapi_v2,,,0.0,,,,,,,,0,,,,,,,114.34309950186,30.359697849404,0
bfb1d63bf6002d968bf15d14,北京师范大学新标准体系幼儿园,教育培训,幼儿园,湖北省,武汉市,江夏区,湖北省武汉市江夏区纸坊街道沙羡街齐心今城西门,bfb1d63bf6002d968bf15d14,1,0,114.343248,30.359703,18627111353,education,http://api.map.baidu.com/place/detail?uid=bfb1d63bf6002d968bf15d14&output=html&source=placeapi_v2,,,5.0,,,,,,,,1,,,,,,,,,0
60888bb9bb454be0631c67b9,明康眼镜(地质大学店),购物,商铺,湖北省,武汉市,江夏区,湖北省武汉市江夏区学府路76号,60888bb9bb454be0631c67b9,1,0,114.339157,30.353902,"13986287458,18040572898",shopping,http://api.map.baidu.com/place/detail?uid=60888bb9bb454be0631c67b9&output=html&source=placeapi_v2,,10:00-22:00,0,,,,,,,,1,,,,,,,114.33915153717,30.353975761421,0
f144bea58e73dd0c76e5b68c,月亮湾住宿(武汉工程科技大学店),酒店,其他,湖北省,武汉市,江夏区,湖北武汉市江夏区学府路74号,f144bea58e73dd0c76e5b68c,1,0,114.338959,30.353889,18507150896,hotel,http://api.map.baidu.com/place/detail?uid=f144bea58e73dd0c76e5b68c&output=html&source=placeapi_v2,,,4.2,,4.9,,4.9,4.9,,140,6,,,0,0,,,114.33901652635,30.353995450814,0
f38cfe9e6fd72c7a3be4a69e,武汉平价住宿(武汉地质大学店),酒店,其他,湖北省,武汉市,江夏区,"武汉江夏区长塘叶湾303号，武汉工程科技学院西门419号,",,1,0,114.3403,30.354574,18120554299,hotel,http://api.map.baidu.com/place/detail?uid=f38cfe9e6fd72c7a3be4a69e&output=html&source=placeapi_v2,,,4.8,,4.2,,4.2,4.2,,47,12,,,0,0,,,114.34029522651,30.354431055013,0
0673ffca64ea8ce3f02d8308,青年都市迷你酒店(江夏科技大学店),酒店,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区熊廷弼街58号,0673ffca64ea8ce3f02d8308,1,0,114.33973,30.35843,(027)87959789,hotel,http://api.map.baidu.com/place/detail?uid=0673ffca64ea8ce3f02d8308&output=html&source=placeapi_v2,,,3.6,,3.7,,3.7,3.7,,98,17,,,0,0,,,114.33963231672,30.358426249079,0
2754da6b7b47bab9eaf8531e,小桔充电充电站(江夏区地质大学郭家岭站),交通设施,充电站,湖北省,武汉市,江夏区,武汉市江夏区郭家岭,,1,0,114.341292,30.357032,4000610999,life,http://api.map.baidu.com/place/detail?uid=2754da6b7b47bab9eaf8531e&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
261647cfb666388401897268,武汉工程科技学院教学楼-3号楼,教育培训,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区武汉工程科技学院教学楼3号,261647cfb666388401897268,1,0,114.348567,30.355749,,education,http://api.map.baidu.com/place/detail?uid=261647cfb666388401897268&output=html&source=placeapi_v2,,,2.5,,,,,,,,4,,,,,,,114.34853276888,30.355420281737,0
7a780cb6644b4e251d1d1181,武汉工程科技学院-北门,出入口,门,湖北省,武汉市,江夏区,湖北省武汉市江夏区熊廷弼街,7a780cb6644b4e251d1d1181,1,0,114.34856,30.356887,,life,http://api.map.baidu.com/place/detail?uid=7a780cb6644b4e251d1d1181&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,114.3485714607,30.356949178549,0
1d0a291689befb9422f017d1,中国地质大学江城学院-8号楼,房地产,内部楼栋,湖北省,武汉市,江夏区,武汉市江夏区桃李路武汉工程科技学院,1d0a291689befb9422f017d1,1,0,114.347006,30.353836,,house,http://api.map.baidu.com/place/detail?uid=1d0a291689befb9422f017d1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
69da77d50850e2b442d63ec1,中国地质大学江城学院-9号楼,房地产,内部楼栋,湖北省,武汉市,江夏区,湖北省武汉市江夏区武汉工程科技学院学生公寓9栋,69da77d50850e2b442d63ec1,1,0,114.346948,30.353488,,house,http://api.map.baidu.com/place/detail?uid=69da77d50850e2b442d63ec1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
23fd3472425b562b028972b6,武汉工程科技学院-电子信息学院,教育培训,其他,湖北省,武汉市,江夏区,湖北省武汉市江夏区熊廷弼街特8号,23fd3472425b562b028972b6,1,0,114.348512,30.355773,,education,http://api.map.baidu.com/place/detail?uid=23fd3472425b562b028972b6&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,,,0
b43fe45aca1781e89900500a,悦尔商务酒店(黄家湖大学城店),酒店,快捷酒店,湖北省,武汉市,江夏区,湖北省武汉市江夏区国道同心107号,b43fe45aca1781e89900500a,1,0,114.261148,30.383326,(027)81777397,hotel,http://api.map.baidu.com/place/detail?uid=b43fe45aca1781e89900500a&output=html&source=placeapi_v2,,,4.2,,4.1,,4.1,4.1,,105,23,,,0,0,,,114.26116406815,30.383528137105,0
2d300b7a3b050da73913fd81,武汉纺织大学阳光校区后勤集团,教育培训,高等院校,湖北省,武汉市,江夏区,武汉市江夏区经济开发区庙山办事处阳光大道1号,2d300b7a3b050da73913fd81,1,0,114.339147,30.379862,,education,http://api.map.baidu.com/place/detail?uid=2d300b7a3b050da73913fd81&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
8a33e52fab329a40b45f1e91,武汉纺织大学(阳光校区)-北门,出入口,门,湖北省,武汉市,江夏区,湖北省武汉市江夏区金龙大街,8a33e52fab329a40b45f1e91,1,0,114.345329,30.386394,,life,http://api.map.baidu.com/place/detail?uid=8a33e52fab329a40b45f1e91&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34542789087,30.386820467821,0
0324817a0ba857e5b75f1e0c,武汉纺织大学阳光校区学生公寓-9B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区金龙大街武汉纺织大学(阳光校区),0324817a0ba857e5b75f1e0c,1,0,114.343414,30.38569,,house,http://api.map.baidu.com/place/detail?uid=0324817a0ba857e5b75f1e0c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
6061b1b50b8617cceb1e977c,武汉纺织大学阳光校区学生公寓-6B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓6B座,6061b1b50b8617cceb1e977c,1,0,114.339638,30.381643,,house,http://api.map.baidu.com/place/detail?uid=6061b1b50b8617cceb1e977c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
e4c575b9ef9c53a3744ff14f,武汉纺织大学阳光校区学生公寓-12A座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓12A座,e4c575b9ef9c53a3744ff14f,1,0,114.341923,30.384575,,house,http://api.map.baidu.com/place/detail?uid=e4c575b9ef9c53a3744ff14f&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
e8a5da50c96db2dd9d82ea1b,武汉纺织大学学生公寓-3B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓3B座,e8a5da50c96db2dd9d82ea1b,1,0,114.341102,30.38049,,house,http://api.map.baidu.com/place/detail?uid=e8a5da50c96db2dd9d82ea1b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.3415022949,30.380521034365,0
2cf3ed3ddafc00bac7f50de4,武汉纺织大学阳光校区学生公寓-8B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光北路武汉纺织大学(阳光校区),2cf3ed3ddafc00bac7f50de4,1,0,114.344185,30.385701,,house,http://api.map.baidu.com/place/detail?uid=2cf3ed3ddafc00bac7f50de4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
46e6e6a047272abe704b87f3,武汉纺织大学阳光校区学生公寓-11B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道特1号,46e6e6a047272abe704b87f3,1,0,114.342793,30.385574,,house,http://api.map.baidu.com/place/detail?uid=46e6e6a047272abe704b87f3&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
c156fe1efc62c3c83617dc71,武汉纺织大学阳光校区学生公寓-10B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓10B座,c156fe1efc62c3c83617dc71,1,0,114.342515,30.384907,,house,http://api.map.baidu.com/place/detail?uid=c156fe1efc62c3c83617dc71&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
7da68b5b7c7063148bfc061f,武汉纺织大学学生公寓-5B座,房地产,宿舍,湖北省,武汉市,江夏区,湖北省武汉市江夏区武汉纺织大学学生公寓5号,7da68b5b7c7063148bfc061f,1,0,114.339375,30.380981,,house,http://api.map.baidu.com/place/detail?uid=7da68b5b7c7063148bfc061f&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.33978880139,30.380984154893,0
eb3cc54714b4fc63047ce85c,武汉纺织大学阳光校区学生公寓-10A座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓10A座,eb3cc54714b4fc63047ce85c,1,0,114.342487,30.384531,,house,http://api.map.baidu.com/place/detail?uid=eb3cc54714b4fc63047ce85c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
a7685c77bb249101c8213dd9,武汉纺织大学学生公寓-4B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓4B座,a7685c77bb249101c8213dd9,1,0,114.340193,30.380764,,house,http://api.map.baidu.com/place/detail?uid=a7685c77bb249101c8213dd9&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34068359363,30.380742194471,0
f4207a4255d4880fc9fa5fed,武汉纺织大学学生公寓-2A座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学,f4207a4255d4880fc9fa5fed,1,0,114.341462,30.380989,,house,http://api.map.baidu.com/place/detail?uid=f4207a4255d4880fc9fa5fed&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
1e1e81dd8759ecffbb17e7d1,武汉纺织大学阳光校区学生公寓-13B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学学生公寓13B座,1e1e81dd8759ecffbb17e7d1,1,0,114.341985,30.385571,,house,http://api.map.baidu.com/place/detail?uid=1e1e81dd8759ecffbb17e7d1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
6d3fff09eebf466b3be4a6f8,武汉纺织大学学生公寓-2B座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区阳光大道1号武汉纺织大学,6d3fff09eebf466b3be4a6f8,1,0,114.341461,30.381355,,house,http://api.map.baidu.com/place/detail?uid=6d3fff09eebf466b3be4a6f8&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,114.34186820168,30.38122784398,0
2abafbe838de2102128824b2,武汉纺织大学阳光校区学生公寓-9A座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区金龙大街武汉纺织大学(阳光校区),2abafbe838de2102128824b2,1,0,114.343414,30.385328,,house,http://api.map.baidu.com/place/detail?uid=2abafbe838de2102128824b2&output=html&source=placeapi_v2,,,5,,,,,,,,,,,,,,,,,0
19302287bcaf7cc4a11de950,武汉纺织大学阳光校区学生公寓-11A座,房地产,宿舍,湖北省,武汉市,江夏区,武汉市江夏区经济开发区庙山办事处,19302287bcaf7cc4a11de950,1,0,114.342781,30.385343,,house,http://api.map.baidu.com/place/detail?uid=19302287bcaf7cc4a11de950&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
